timestamp_ms,raw_x_ut,raw_y_ut,raw_z_ut,cal_x_ut,cal_y_ut,cal_z_ut
21017,-18.2495,-23.7488,-38.1409,-6.9110,-0.3206,-15.6356
21027,-18.2861,-23.7000,-38.3179,-6.9385,-0.2832,-15.7735
21037,-18.3533,-23.8220,-38.3484,-6.9883,-0.3810,-15.7985
21047,-18.2007,-23.7305,-38.3118,-6.8715,-0.3092,-15.7700
21057,-18.3655,-23.7854,-38.3179,-6.9987,-0.3508,-15.7738
21067,-18.3472,-23.7793,-38.6230,-6.9813,-0.3506,-16.0135
21077,-18.3533,-23.8220,-38.1409,-6.9905,-0.3779,-15.6356
21087,-18.3228,-23.8159,-38.1836,-6.9664,-0.3741,-15.6694
21097,-18.3411,-23.8525,-38.3240,-6.9785,-0.4054,-15.7799
21107,-18.2434,-23.9807,-38.5193,-6.8983,-0.5133,-15.9361
21117,-18.2678,-23.8525,-38.1653,-6.9233,-0.4043,-15.6561
21127,-18.2800,-23.9441,-38.3789,-6.9289,-0.4811,-15.8250
21137,-18.4265,-23.9868,-38.0066,-7.0461,-0.5076,-15.5318
21147,-18.2739,-23.7610,-38.5681,-6.9252,-0.3363,-15.9709
21157,-18.3228,-23.9441,-38.1104,-6.9650,-0.4764,-15.6137
21167,-18.2617,-23.8770,-38.1653,-6.9181,-0.4241,-15.6565
21177,-18.2617,-23.8159,-38.4033,-6.9166,-0.3784,-15.8425
21187,-18.3044,-23.9319,-38.1592,-6.9505,-0.4676,-15.6521
21197,-18.4143,-23.7061,-38.1348,-7.0400,-0.2833,-15.6284
21207,-18.2983,-23.8586,-38.4277,-6.9441,-0.4126,-15.8619
21217,-18.3411,-23.7915,-38.2141,-6.9808,-0.3546,-15.6928
21227,-18.2007,-24.0051,-38.3606,-6.8663,-0.5314,-15.8124
21237,-18.2739,-23.8403,-38.0432,-6.9295,-0.3926,-15.5600
21247,-18.2251,-23.8098,-38.4888,-6.8873,-0.3753,-15.9099
21257,-18.2922,-23.5840,-38.4033,-6.9443,-0.1908,-15.8388
21267,-18.2617,-23.8037,-38.2446,-6.9185,-0.3662,-15.7177
21277,-18.2556,-23.7671,-38.1958,-6.9149,-0.3361,-15.6789
21287,-18.3350,-23.8525,-38.4644,-6.9723,-0.4076,-15.8901
21297,-18.2495,-23.8831,-38.1287,-6.9089,-0.4287,-15.6280
21307,-18.3533,-23.8403,-38.3850,-6.9876,-0.3963,-15.8275
21317,-18.2800,-23.7427,-38.3545,-6.9326,-0.3183,-15.8029
21327,-18.3167,-23.9746,-38.4521,-6.9561,-0.5062,-15.8825
21337,-18.3716,-23.8281,-38.1531,-7.0045,-0.3827,-15.6451
21347,-18.3228,-23.7976,-38.5681,-6.9626,-0.3650,-15.9709
21357,-18.3594,-23.8770,-38.6230,-6.9891,-0.4292,-16.0148
21367,-18.3289,-24.1516,-38.2507,-6.9647,-0.6458,-15.7269
21377,-18.2983,-23.8770,-38.2141,-6.9461,-0.4242,-15.6945
21387,-18.2922,-23.8342,-38.5193,-6.9387,-0.3943,-15.9335
21397,-18.2678,-23.8342,-38.4888,-6.9201,-0.3943,-15.9098
21407,-18.2739,-23.9746,-38.3545,-6.9239,-0.5055,-15.8063
21417,-18.3105,-23.8037,-38.5315,-6.9534,-0.3696,-15.9424
21427,-18.2800,-23.8281,-38.1042,-6.9338,-0.3836,-15.6077
21437,-18.2983,-23.9441,-38.1592,-6.9455,-0.4776,-15.6523
21447,-18.3167,-23.9807,-38.4705,-6.9558,-0.5114,-15.8970
21457,-18.2312,-23.8281,-38.1226,-6.8956,-0.3847,-15.6226
21467,-18.3044,-23.9563,-38.0615,-6.9511,-0.4859,-15.5758
21477,-18.3777,-23.8098,-38.0798,-7.0104,-0.3668,-15.5872
21487,-18.2007,-23.9624,-38.3362,-6.8673,-0.4966,-15.7926
21497,-18.2678,-23.8647,-38.1042,-6.9237,-0.4133,-15.6084
21507,-18.3167,-23.8892,-38.1836,-6.9604,-0.4333,-15.6705
21517,-18.2251,-23.7549,-38.5132,-6.8879,-0.3314,-15.9282
21527,-18.2373,-23.8037,-38.5437,-6.8963,-0.3710,-15.9528
21537,-18.3044,-23.7305,-38.2324,-6.9531,-0.3062,-15.7066
21547,-18.3411,-23.9380,-38.3545,-6.9767,-0.4748,-15.8051
21557,-18.2556,-23.9624,-38.4338,-6.9090,-0.4971,-15.8686
21567,-18.3655,-23.9319,-38.6169,-6.9930,-0.4733,-16.0107
21577,-18.3105,-23.8525,-38.1531,-6.9566,-0.4034,-15.6461
21587,-18.2983,-23.9319,-38.2202,-6.9451,-0.4686,-15.7001
21597,-18.3411,-23.8831,-38.3606,-6.9776,-0.4306,-15.8091
21663,-18.2678,-23.9563,-38.7878,-6.9148,-0.4971,-16.1463
21673,-18.2678,-23.8831,-38.2507,-6.9218,-0.4302,-15.7236
21683,-18.2007,-23.8892,-38.2629,-6.8693,-0.4365,-15.7340
21693,-18.2800,-23.8098,-38.2690,-6.9324,-0.3712,-15.7368
21703,-18.2129,-23.7793,-38.4827,-6.8783,-0.3508,-15.9048
21713,-18.3105,-23.6755,-38.2690,-6.9584,-0.2624,-15.7345
21723,-18.2495,-23.9075,-38.3484,-6.9061,-0.4516,-15.8008
21733,-18.2251,-23.8647,-38.3240,-6.8881,-0.4172,-15.7813
21743,-18.3533,-24.0479,-38.2935,-6.9850,-0.5623,-15.7587
21753,-18.2373,-23.8831,-38.2385,-6.8982,-0.4306,-15.7144
21763,-18.2312,-23.7000,-38.3972,-6.8949,-0.2853,-15.8363
21773,-18.2434,-23.7976,-38.3301,-6.9034,-0.3629,-15.7849
21783,-18.3228,-23.9075,-38.2507,-6.9641,-0.4490,-15.7234
21793,-18.2983,-23.9075,-38.2996,-6.9446,-0.4501,-15.7620
21803,-18.3105,-23.7366,-38.2996,-6.9570,-0.3120,-15.7594
21813,-18.2739,-23.8892,-38.2751,-6.9262,-0.4354,-15.7428
21823,-18.2983,-23.9197,-38.2080,-6.9454,-0.4586,-15.6903
21833,-18.3899,-23.9014,-38.4949,-7.0138,-0.4465,-15.9142
21843,-18.3838,-23.7671,-38.3423,-7.0130,-0.3360,-15.7925
21853,-18.2129,-23.7854,-38.4766,-6.8783,-0.3557,-15.9001
21863,-18.3594,-23.9197,-38.1104,-6.9939,-0.4561,-15.6130
21873,-18.2983,-23.7915,-38.5315,-6.9441,-0.3600,-15.9423
21883,-18.3594,-23.8708,-38.2385,-6.9934,-0.4186,-15.7129
21893,-18.3105,-23.8281,-38.1531,-6.9570,-0.3837,-15.6457
21903,-18.3105,-23.9197,-38.2996,-6.9539,-0.4597,-15.7620
21913,-18.1763,-23.9685,-38.4583,-6.8469,-0.5037,-15.8888
21923,-18.2434,-23.8708,-38.2385,-6.9032,-0.4206,-15.7141
21933,-18.1702,-23.9014,-38.4033,-6.8439,-0.4489,-15.8447
21943,-18.3350,-23.7244,-38.2690,-6.9766,-0.3013,-15.7350
21953,-18.3350,-23.9014,-38.6230,-6.9697,-0.4493,-16.0154
21963,-18.3044,-23.8220,-38.3972,-6.9498,-0.3825,-15.8373
21973,-18.3472,-23.9868,-38.5254,-6.9788,-0.5166,-15.9399
21983,-18.3594,-23.9685,-38.7085,-6.9866,-0.5043,-16.0832
21993,-18.2983,-24.0173,-38.3911,-6.9417,-0.5400,-15.8355
22003,-18.4265,-23.9624,-38.2629,-7.0438,-0.4917,-15.7327
22013,-18.2373,-23.9319,-38.6597,-6.8928,-0.4761,-16.0457
22023,-18.2495,-23.9868,-38.2446,-6.9059,-0.5141,-15.7206
22033,-18.2373,-23.7976,-38.6292,-6.8954,-0.3673,-16.0197
22043,-18.1335,-23.7305,-38.5437,-6.8168,-0.3137,-15.9528
22053,-18.3350,-23.8647,-38.1836,-6.9751,-0.4133,-15.6699
22063,-18.3472,-23.9258,-38.3057,-6.9822,-0.4641,-15.7665
22073,-18.3228,-23.7732,-38.5681,-6.9630,-0.3453,-15.9706
22083,-18.1824,-23.7610,-38.5864,-6.8538,-0.3381,-15.9863
22093,-18.2617,-23.9685,-38.3179,-6.9149,-0.5002,-15.7776
22103,-18.2861,-23.9746,-38.3728,-6.9332,-0.5055,-15.8206
22113,-18.2434,-23.7427,-38.5132,-6.9024,-0.3212,-15.9279
22123,-18.2617,-23.7915,-38.3118,-6.9180,-0.3574,-15.7703
22133,-18.2800,-24.0051,-38.3301,-6.9284,-0.5296,-15.7876
22143,-18.2983,-23.7488,-38.5559,-6.9446,-0.3258,-15.9609
22153,-18.2007,-23.7366,-38.2202,-6.8724,-0.3128,-15.6983
22163,-18.2129,-23.8647,-38.1653,-6.8803,-0.4151,-15.6569
22173,-18.2373,-23.7610,-38.2385,-6.9003,-0.3321,-15.7126
22239,-18.2556,-23.8892,-38.1958,-6.9128,-0.4345,-15.6807
22249,-18.2312,-23.7854,-38.7573,-6.8895,-0.3595,-16.1202
22259,-18.2922,-23.7610,-38.1897,-6.9435,-0.3304,-15.6737
22269,-18.3167,-23.9075,-38.5498,-6.9562,-0.4534,-15.9582
22279,-18.3838,-23.8281,-38.3850,-7.0115,-0.3859,-15.8270
22289,-18.2861,-23.9868,-38.3545,-6.9332,-0.5151,-15.8064
22299,-18.3044,-23.7061,-38.1836,-6.9540,-0.2858,-15.6679
22309,-18.2495,-23.8831,-38.0615,-6.9096,-0.4278,-15.5753
22319,-18.3350,-23.7671,-38.2935,-6.9756,-0.3362,-15.7547
22329,-18.1335,-23.8342,-38.3606,-6.8170,-0.3947,-15.8106
22339,-18.2556,-23.8525,-37.9944,-6.9156,-0.4021,-15.5221
22349,-18.2312,-23.7610,-38.7085,-6.8905,-0.3391,-16.0816
22359,-18.3411,-23.8647,-38.3545,-6.9780,-0.4157,-15.8040
22369,-18.1885,-23.9502,-38.2629,-6.8588,-0.4859,-15.7350
22379,-18.2678,-23.9197,-38.1409,-6.9224,-0.4581,-15.6379
22389,-18.3350,-23.8525,-38.3728,-6.9732,-0.4062,-15.8183
22399,-18.3167,-23.9502,-38.3728,-6.9573,-0.4853,-15.8199
22409,-18.3655,-23.8770,-38.1042,-6.9995,-0.4215,-15.6075
22419,-18.1885,-23.9197,-38.1409,-6.8606,-0.4595,-15.6388
22429,-18.2251,-23.9380,-38.1653,-6.8886,-0.4740,-15.6578
22439,-18.2922,-23.7793,-37.9333,-6.9460,-0.3415,-15.4727
22449,-18.2922,-23.8220,-38.0981,-6.9435,-0.3783,-15.6027
22459,-18.3350,-23.7732,-38.4583,-6.9737,-0.3435,-15.8842
22469,-18.2556,-23.9014,-38.3850,-6.9106,-0.4472,-15.8294
22479,-18.2617,-23.7976,-38.0676,-6.9205,-0.3587,-15.5787
22489,-18.3838,-23.9136,-38.3545,-7.0104,-0.4544,-15.8043
22499,-18.2617,-23.8953,-38.4277,-6.9149,-0.4427,-15.8628
22509,-18.2800,-23.7854,-38.2202,-6.9333,-0.3508,-15.6981
22519,-18.3716,-23.8281,-38.0249,-7.0059,-0.3808,-15.5444
22529,-18.2556,-23.8525,-38.2141,-6.9132,-0.4053,-15.6946
22539,-18.3472,-23.9319,-38.3972,-6.9811,-0.4704,-15.8385
22549,-18.2983,-23.9136,-38.1042,-6.9466,-0.4522,-15.6088
22559,-18.2678,-23.8403,-38.1653,-6.9235,-0.3945,-15.6559
22569,-18.2007,-23.7610,-38.3972,-6.8701,-0.3350,-15.8376
22579,-18.3228,-23.8770,-38.3240,-6.9639,-0.4254,-15.7804
22589,-18.3105,-23.8403,-38.2324,-6.9560,-0.3948,-15.7082
22599,-18.3167,-23.7732,-38.5681,-6.9582,-0.3454,-15.9706
22609,-18.3167,-23.8525,-38.6047,-6.9565,-0.4099,-16.0005
22619,-18.2983,-24.0051,-38.5681,-6.9400,-0.5328,-15.9742
22629,-18.2922,-24.1272,-38.2996,-6.9361,-0.6274,-15.7653
22639,-18.3594,-23.7549,-38.6108,-6.9913,-0.3305,-16.0034
22649,-18.2251,-23.8770,-38.4155,-6.8869,-0.4284,-15.8534
22659,-18.2861,-23.7488,-38.0493,-6.9405,-0.3186,-15.5634
22669,-18.2129,-23.9136,-38.3728,-6.8772,-0.4575,-15.8205
22679,-18.2556,-23.8770,-38.1653,-6.9133,-0.4242,-15.6566
22689,-18.1763,-23.8525,-38.2751,-6.8508,-0.4075,-15.7433
22699,-18.2495,-23.6023,-38.5254,-6.9094,-0.2081,-15.9353
22709,-18.3411,-23.9868,-38.2141,-6.9774,-0.5121,-15.6956
22719,-18.3105,-23.8586,-38.1287,-6.9568,-0.4080,-15.6270
22729,-18.2739,-23.7366,-38.4094,-6.9273,-0.3143,-15.8460
22739,-18.2678,-23.8159,-38.4033,-6.9213,-0.3783,-15.8424
22749,-18.3289,-23.9197,-38.1409,-6.9699,-0.4571,-15.6373
22759,-18.3289,-23.7854,-38.2690,-6.9708,-0.3507,-15.7359
22769,-18.2434,-23.7244,-38.5559,-6.9022,-0.3071,-15.9611
22779,-18.3533,-23.7549,-38.2324,-6.9907,-0.3251,-15.7065
22789,-18.2678,-23.9746,-38.1531,-6.9213,-0.5026,-15.6483
22799,-18.2495,-23.7549,-38.0737,-6.9117,-0.3246,-15.5830
22809,-18.2495,-23.7488,-38.4277,-6.9079,-0.3248,-15.8608
22819,-18.2495,-23.8647,-38.1165,-6.9093,-0.4138,-15.6182
22829,-18.3472,-23.9502,-38.2935,-6.9819,-0.4836,-15.7573
22839,-18.2678,-23.8647,-38.2629,-6.9220,-0.4156,-15.7329
22849,-18.3594,-23.9563,-38.2202,-6.9921,-0.4873,-15.6998
22859,-18.2556,-23.8037,-37.9150,-6.9173,-0.3615,-15.4591
22869,-18.2434,-23.7671,-38.2324,-6.9050,-0.3368,-15.7078
22879,-18.2434,-23.8708,-38.5864,-6.8994,-0.4257,-15.9872
22889,-18.2983,-23.8403,-38.4949,-6.9436,-0.3988,-15.9143
22899,-18.1763,-23.9502,-38.0066,-6.8521,-0.4824,-15.5340
22909,-18.2373,-23.8464,-38.2874,-6.8983,-0.4017,-15.7522
22919,-18.2800,-23.8892,-38.3545,-6.9301,-0.4364,-15.8050
22929,-18.3655,-23.9563,-38.2690,-6.9963,-0.4879,-15.7380
22939,-18.3289,-23.8708,-38.1287,-6.9708,-0.4175,-15.6270
22949,-18.3716,-23.7610,-38.5986,-7.0009,-0.3351,-15.9938
22959,-18.2434,-24.0479,-38.6536,-6.8957,-0.5694,-16.0425
22969,-18.3716,-23.8403,-38.1836,-7.0040,-0.3930,-15.6692
22979,-18.3289,-23.7915,-38.3118,-6.9702,-0.3562,-15.7695
22989,-18.3167,-23.8831,-38.2202,-6.9601,-0.4289,-15.6991
22999,-18.3228,-23.7244,-38.2568,-6.9672,-0.3014,-15.7255
23009,-18.3655,-23.9014,-38.1958,-6.9981,-0.4425,-15.6797
23078,-18.3838,-23.8464,-38.3972,-7.0111,-0.4008,-15.8368
23088,-18.3350,-23.9624,-38.2629,-6.9726,-0.4932,-15.7336
23098,-18.2495,-23.9746,-38.2935,-6.9055,-0.5050,-15.7587
23108,-18.3594,-24.0845,-38.2935,-6.9891,-0.5917,-15.7591
23118,-18.3228,-23.9807,-38.5376,-6.9598,-0.5122,-15.9496
23128,-18.2434,-23.9014,-38.2263,-6.9028,-0.4450,-15.7050
23138,-18.4326,-23.8342,-37.9211,-7.0544,-0.3832,-15.4624
23148,-18.3472,-23.8098,-38.6475,-6.9805,-0.3756,-16.0331
23158,-18.2556,-23.7305,-38.5315,-6.9119,-0.3115,-15.9419
23168,-18.3228,-23.8403,-38.1042,-6.9669,-0.3927,-15.6074
23178,-18.2983,-23.8831,-38.1592,-6.9465,-0.4284,-15.6514
23188,-18.3044,-23.7427,-38.3545,-6.9516,-0.3179,-15.8026
23198,-18.2434,-23.8342,-38.2874,-6.9033,-0.3918,-15.7519
23208,-18.1580,-23.9563,-38.1287,-6.8364,-0.4894,-15.6301
23218,-18.2495,-23.8281,-38.1958,-6.9091,-0.3854,-15.6799
23228,-18.3350,-23.7183,-38.2019,-6.9774,-0.2954,-15.6822
23238,-18.3411,-23.9075,-38.3484,-6.9773,-0.4501,-15.7998
23248,-18.2495,-23.7976,-38.0493,-6.9112,-0.3587,-15.5645
23258,-18.2312,-23.7793,-38.5132,-6.8923,-0.3510,-15.9285
23268,-18.3472,-23.9075,-38.2874,-6.9827,-0.4491,-15.7519
23278,-18.3777,-23.7122,-38.0005,-7.0129,-0.2868,-15.5235
23288,-18.2373,-23.6633,-38.4094,-6.9001,-0.2558,-15.8453
23298,-18.2861,-23.7122,-38.5071,-6.9362,-0.2958,-15.9222
23308,-18.3105,-23.8831,-38.1104,-6.9566,-0.4274,-15.6130
23318,-18.2556,-23.8098,-38.3301,-6.9127,-0.3725,-15.7850
23328,-18.2739,-23.7366,-38.4277,-6.9271,-0.3145,-15.8604
23338,-18.2312,-23.9014,-38.4644,-6.8907,-0.4487,-15.8920
23348,-18.2678,-23.9319,-38.1592,-6.9220,-0.4683,-15.6525
23358,-18.2922,-23.8220,-38.3667,-6.9406,-0.3823,-15.8135
23368,-18.2800,-23.8586,-38.4399,-6.9297,-0.4131,-15.8717
23378,-18.2068,-23.9685,-38.4094,-6.8712,-0.5025,-15.8501
23388,-18.2800,-23.7671,-38.1836,-6.9340,-0.3355,-15.6691
23398,-18.1824,-23.8403,-38.6719,-6.8515,-0.4034,-16.0545
23408,-18.2495,-23.8159,-38.2629,-6.9086,-0.3765,-15.7324
23418,-18.2495,-23.8892,-38.2629,-6.9073,-0.4356,-15.7335
23428,-18.2678,-23.8708,-38.5071,-6.9193,-0.4241,-15.9247
23438,-18.2007,-23.8281,-38.5315,-6.8675,-0.3912,-15.9439
23448,-18.2739,-23.8281,-38.2324,-6.9277,-0.3855,-15.7084
23458,-18.1885,-23.7793,-38.3728,-6.8605,-0.3497,-15.8188
23468,-18.3105,-23.7427,-38.4338,-6.9555,-0.3189,-15.8648
23478,-18.2922,-23.9319,-38.2385,-6.9401,-0.4690,-15.7145
23488,-18.2983,-23.7427,-38.1653,-6.9489,-0.3152,-15.6542
23498,-18.2190,-23.8708,-38.2874,-6.8836,-0.4217,-15.7527
23508,-18.4143,-23.8281,-38.0554,-7.0388,-0.3805,-15.5679
23518,-18.4509,-23.8098,-38.4766,-7.0631,-0.3713,-15.8978
23528,-18.4082,-23.7366,-38.1775,-7.0343,-0.3086,-15.6625
23538,-18.3105,-23.9380,-38.2751,-6.9539,-0.4741,-15.7431
23548,-18.3655,-23.9441,-38.1287,-6.9981,-0.4760,-15.6276
23558,-18.3105,-24.1333,-38.3362,-6.9499,-0.6326,-15.7939
23568,-18.3899,-23.8953,-38.0981,-7.0182,-0.4357,-15.6027
23578,-18.3655,-23.9075,-38.3789,-6.9960,-0.4501,-15.8235
23588,-18.3472,-23.9746,-38.1653,-6.9829,-0.5015,-15.6570
23598,-18.3289,-23.8098,-38.3301,-6.9697,-0.3713,-15.7842
23608,-18.2922,-23.9746,-38.3057,-6.9387,-0.5044,-15.7678
23618,-18.3105,-23.8464,-38.3972,-6.9541,-0.4021,-15.8376
23628,-18.1763,-23.8220,-38.1775,-6.8524,-0.3815,-15.6662
23638,-18.3350,-23.8708,-38.5193,-6.9714,-0.4231,-15.9335
23648,-18.2739,-23.8281,-38.3423,-6.9265,-0.3871,-15.7946
23658,-18.2922,-23.7671,-38.4033,-6.9411,-0.3385,-15.8414
23668,-18.2495,-23.8770,-38.2935,-6.9072,-0.4262,-15.7573
23678,-18.2251,-23.9075,-38.4094,-6.8864,-0.4530,-15.8490
23688,-18.3472,-23.8892,-38.2141,-6.9838,-0.4332,-15.6941
23698,-18.2861,-23.8281,-38.4521,-6.9348,-0.3885,-15.8807
23708,-18.3350,-23.7488,-38.3789,-6.9750,-0.3226,-15.8216
23718,-18.2495,-23.6267,-38.4766,-6.9095,-0.2271,-15.8973
23728,-18.2495,-23.7915,-38.2446,-6.9092,-0.3566,-15.7177
23738,-18.2434,-23.7854,-38.1775,-6.9053,-0.3508,-15.6650
23748,-18.3289,-23.7671,-38.3850,-6.9698,-0.3376,-15.8267
23758,-18.2495,-23.9502,-38.4521,-6.9042,-0.4876,-15.8829
23768,-18.3167,-23.7793,-38.5010,-6.9589,-0.3493,-15.9180
23778,-18.2678,-23.8159,-38.6536,-6.9186,-0.3819,-16.0388
23788,-18.2373,-23.9197,-38.1287,-6.8988,-0.4585,-15.6287
23798,-18.3289,-23.8953,-38.1409,-6.9703,-0.4374,-15.6369
23808,-18.2617,-23.7061,-38.5742,-6.9166,-0.2923,-15.9750
23818,-18.2495,-23.8953,-38.2507,-6.9074,-0.4404,-15.7240
23828,-18.3167,-24.0601,-38.2751,-6.9565,-0.5725,-15.7449
23838,-18.2495,-23.9014,-38.2751,-6.9070,-0.4456,-15.7433
23848,-18.2739,-23.6267,-38.2874,-6.9305,-0.2239,-15.7486
23914,-18.3472,-23.8037,-38.1836,-6.9856,-0.3639,-15.6689
23924,-18.3716,-23.8708,-38.0493,-7.0049,-0.4156,-15.5642
23934,-18.2495,-23.8220,-38.2996,-6.9081,-0.3820,-15.7613
23944,-18.2434,-23.8770,-38.1836,-6.9036,-0.4247,-15.6711
23954,-18.2373,-23.8770,-38.3423,-6.8972,-0.4271,-15.7957
23964,-18.2922,-23.8586,-38.4766,-6.9388,-0.4134,-15.9003
23974,-18.4021,-23.9197,-38.0798,-7.0275,-0.4550,-15.5886
23984,-18.2129,-23.9929,-38.3301,-6.8763,-0.5209,-15.7881
23994,-18.2556,-23.8037,-38.3057,-6.9131,-0.3672,-15.7657
24004,-18.1580,-23.9380,-38.4033,-6.8338,-0.4786,-15.8454
24014,-18.3105,-23.8403,-38.3240,-6.9550,-0.3961,-15.7800
24024,-18.1702,-24.1333,-38.3240,-6.8408,-0.6348,-15.7858
24034,-18.4143,-23.8342,-38.4888,-7.0340,-0.3918,-15.9082
24044,-18.3289,-23.7854,-38.4766,-6.9685,-0.3537,-15.8988
24054,-18.3594,-23.8220,-38.3179,-6.9934,-0.3804,-15.7744
24064,-18.2190,-23.9563,-38.1897,-6.8832,-0.4892,-15.6773
24074,-18.2190,-23.9441,-37.7808,-6.8879,-0.4734,-15.3561
24084,-18.2556,-23.8770,-38.4155,-6.9106,-0.4279,-15.8530
24094,-18.2739,-23.6694,-38.5132,-6.9274,-0.2616,-15.9264
24104,-18.2495,-23.7976,-38.2385,-6.9092,-0.3614,-15.7130
24114,-18.2800,-23.8220,-38.5864,-6.9287,-0.3857,-15.9861
24124,-18.2373,-24.1089,-38.2568,-6.8942,-0.6130,-15.7321
24134,-18.3167,-23.8464,-38.3301,-6.9596,-0.4010,-15.7848
24144,-18.3838,-23.9990,-38.3240,-7.0093,-0.5228,-15.7816
24154,-18.2312,-23.8525,-38.4644,-6.8915,-0.4093,-15.8913
24164,-18.3411,-23.9014,-38.3728,-6.9772,-0.4455,-15.8189
24174,-18.3533,-24.0540,-38.3301,-6.9845,-0.5678,-15.7875
24184,-18.3350,-23.8220,-38.4094,-6.9734,-0.3822,-15.8466
24194,-18.4204,-23.9807,-38.4705,-7.0365,-0.5096,-15.8959
24204,-18.2251,-23.7427,-38.3545,-6.8898,-0.3192,-15.8035
24214,-18.2861,-23.9258,-37.9761,-6.9383,-0.4603,-15.5085
24224,-18.1946,-23.7305,-38.3240,-6.8666,-0.3095,-15.7797
24234,-18.3105,-23.8708,-38.4583,-6.9530,-0.4227,-15.8859
24244,-18.2739,-23.7427,-38.5437,-6.9258,-0.3212,-15.9515
24254,-18.1885,-23.8770,-38.1958,-6.8608,-0.4258,-15.6813
24264,-18.2678,-23.9441,-38.0188,-6.9233,-0.4760,-15.5425
24274,-18.2434,-23.7427,-38.7024,-6.9003,-0.3240,-16.0764
24284,-18.2495,-23.7061,-38.2629,-6.9105,-0.2879,-15.7308
24294,-18.2617,-23.9136,-38.3728,-6.9152,-0.4567,-15.8200
24304,-18.2190,-24.0967,-38.1653,-6.8811,-0.6021,-15.6602
24314,-18.2434,-23.8281,-38.3545,-6.9026,-0.3878,-15.8045
24324,-18.2434,-23.8586,-38.5498,-6.9000,-0.4153,-15.9583
24334,-18.2434,-23.7854,-38.1775,-6.9053,-0.3508,-15.6650
24344,-18.2617,-24.0051,-38.3484,-6.9139,-0.5302,-15.8021
24354,-18.5059,-23.9685,-38.2080,-7.1060,-0.4944,-15.6888
24364,-18.3960,-23.8220,-38.4766,-7.0201,-0.3821,-15.8986
24374,-18.3411,-23.6694,-38.5010,-6.9797,-0.2603,-15.9161
24384,-18.2556,-23.8770,-38.1348,-6.9137,-0.4238,-15.6326
24394,-18.2861,-23.8342,-38.2874,-6.9365,-0.3911,-15.7515
24404,-18.3350,-23.7305,-38.2019,-6.9772,-0.3053,-15.6823
24414,-18.3838,-23.8281,-38.3728,-7.0117,-0.3857,-15.8174
24424,-18.2251,-23.8037,-38.2141,-6.8903,-0.3664,-15.6942
24492,-18.3228,-23.8220,-38.4766,-6.9632,-0.3833,-15.8994
24502,-18.3289,-23.6938,-38.5132,-6.9697,-0.2804,-15.9262
24512,-18.3105,-23.7244,-38.4888,-6.9552,-0.3050,-15.9077
24522,-18.1946,-23.8220,-38.4277,-6.8640,-0.3848,-15.8625
24532,-18.2922,-23.6938,-38.4338,-6.9421,-0.2799,-15.8643
24542,-18.2373,-23.9136,-38.3240,-6.8968,-0.4564,-15.7819
24552,-18.2678,-23.8892,-38.1348,-6.9230,-0.4334,-15.6327
24562,-18.2251,-23.8220,-38.6169,-6.8857,-0.3871,-16.0107
24572,-18.2556,-23.8770,-38.3850,-6.9110,-0.4275,-15.8291
24582,-18.1458,-23.9136,-38.2751,-6.8261,-0.4573,-15.7446
24592,-18.3533,-23.9441,-38.2996,-6.9867,-0.4787,-15.7619
24602,-18.3044,-23.7610,-38.4094,-6.9507,-0.3334,-15.8460
24612,-18.3044,-23.7915,-38.3545,-6.9507,-0.3573,-15.8033
24622,-18.2251,-23.8098,-38.2996,-6.8893,-0.3726,-15.7613
24632,-18.2678,-23.7488,-38.3484,-6.9230,-0.3233,-15.7983
24642,-18.3105,-23.9014,-38.2751,-6.9545,-0.4446,-15.7426
24652,-18.2434,-23.7000,-38.4094,-6.9042,-0.2853,-15.8458
24662,-18.2068,-23.7671,-38.3850,-6.8749,-0.3397,-15.8280
24672,-18.2922,-23.8953,-38.3179,-6.9399,-0.4406,-15.7762
24682,-18.2739,-24.1089,-38.2751,-6.9224,-0.6126,-15.7460
24692,-18.3350,-23.6938,-38.4033,-6.9756,-0.2787,-15.8399
24702,-18.3960,-23.8281,-38.5315,-7.0194,-0.3878,-15.9418
24712,-18.3533,-23.9563,-38.4094,-6.9853,-0.4901,-15.8483
24722,-18.3838,-24.0662,-38.4277,-7.0070,-0.5785,-15.8640
24732,-18.2800,-23.8525,-38.5925,-6.9281,-0.4104,-15.9913
24742,-18.2922,-23.9136,-38.1958,-6.9409,-0.4536,-15.6807
24752,-18.2556,-23.8403,-38.1653,-6.9140,-0.3947,-15.6561
24762,-18.3105,-23.7549,-38.4644,-6.9549,-0.3292,-15.8890
24772,-18.2556,-23.8159,-38.4216,-6.9116,-0.3788,-15.8569
24782,-18.3472,-23.8892,-38.1836,-6.9842,-0.4328,-15.6702
24792,-18.2617,-23.8037,-38.3240,-6.9176,-0.3674,-15.7800
24802,-18.2617,-23.8892,-38.2446,-6.9170,-0.4351,-15.7190
24812,-18.1946,-23.8342,-38.5376,-6.8626,-0.3963,-15.9489
24822,-18.2678,-23.9563,-38.2385,-6.9207,-0.4891,-15.7151
24832,-18.2861,-23.8708,-38.2080,-6.9367,-0.4194,-15.6897
24842,-18.2556,-23.6755,-38.5376,-6.9128,-0.2672,-15.9459
24852,-18.3533,-23.9685,-38.1409,-6.9880,-0.4961,-15.6377
24862,-18.2861,-23.7671,-38.3545,-6.9369,-0.3379,-15.8032
